tmdb_id,imdb_id,title,original_title,overview,release_date,status,genres,keywords,director,top_cast,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,production_country,adult,video,omdb_error,roi,is_animation,release_year,release_month,release_quarter,is_holiday_window,budget_musd,revenue_musd,profit_musd,vote_count_log,popularity_log,num_genres,genre_animation,genre_adventure,genre_family,genre_drama,genre_fantasy,genre_comedy,genre_action,success_score,success_label
1153222,tt28477869,Lego Disney Princess: The Castle Quest,Lego Disney Princess: The Castle Quest,"Tiana, Moana, Snow White, Rapunzel, and Ariel are off on an adventure as they are each unexpectedly transported to a mysterious castle. Shortly after arriving, they soon discover that Gaston has hatched an evil plan to take over all their kingdoms! The Princess characters must work together to solve challenges hidden deep within the castle walls and try to save their kingdoms from Gaston. Will bravery, quick-thinking, and teamwork prevail?",2023-08-18,Released,Animation,"princess, magic, based on toy, lego, tv special",Michael D. Black,"Jodi Benson, Auliʻi Cravalho, Mandy Moore, Anika Noni Rose, Katherine Von Till",0,0,47,6.4,50,1.4584,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt28477869&plot=short&apikey=f87d98bd,0.0,1,2023,8,3,0,0.0,0.0,0.0,3.9318256327243257,0.8995107318341378,1,1,0,0,0,0,0,0,2.3247004546837697,0
1059264,tt20221460,The Inseparables,The Inseparables,"The animated buddy movie follows the misadventures of Don, a runaway puppet with boundless imaginations, and DJ Doggy Dog, an abandoned plush looking for a friend, who cross paths in Central Park and team up against all odds for a epic friendship adventure in New York.",2023-09-01,Released,"Adventure, Animation, Comedy, Family","racoon, computer animation, family, toy, homemade toys, animation",Jérémie Degruson,"Monica Young, Danny Fehsenfeld, Olivier Paris, Dakota West, Jordan Baird",0,311198,89,6.492,59,1.4491,en,BE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt20221460&plot=short&apikey=f87d98bd,0.0,1,2023,9,3,0,0.0,0.311198,0.311198,4.0943445622221,0.8957206101294451,4,1,1,1,0,0,1,0,2.371509775852732,0
1190012,tt29474455,South Park: Joining the Panderverse,South Park: Joining the Panderverse,"Cartman's deeply disturbing dreams portend the end of the life he knows and loves. Meanwhile, the adults in South Park are wrestling with their own life decisions, as the advent of AI is turning their world upside down.",2023-10-27,Released,"Animation, Comedy, Science Fiction, TV Movie","artificial intelligence (a.i.), satire, social satire, adult animation, political satire, class struggle, gender swap, alternate universe, diversity, wealth inequality",Trey Parker,"Trey Parker, Matt Stone, April Stewart, Kimberly Brooks, Mona Marshall",0,0,49,7.561,277,1.4457,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt29474455&plot=short&apikey=f87d98bd,0.0,1,2023,10,4,0,0.0,0.0,0.0,5.627621113690637,0.8943313805197279,4,1,0,0,0,0,1,0,2.8685428741315544,1
502345,tt4556264,Scarygirl,Scarygirl,"As her world is shrouded in darkness, a young girl must overcome her fears and travel to a mysterious city of light, save her father from a dangerous scientist and prevent the destruction of her planet.",2023-10-05,Released,"Adventure, Animation, Family, Fantasy","octopus, animals, healing power, tentacles, father daughter relationship, loss of child, sacred tree, talking animal",Ricard Cussó,"Jillian Nguyen, Remy Hii, Sam Neill, Rob Collins, Tim Minchin",0,1194805,90,6.857,70,1.3789,en,AU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4556264&plot=short&apikey=f87d98bd,0.0,1,2023,10,4,0,0.0,1.194805,1.194805,4.2626798770413155,0.8666381959690836,4,1,1,1,0,1,0,0,2.4836477109515602,0
828899,tt14636170,Metalocalypse: Army of the Doomstar,Metalocalypse: Army of the Doomstar,"After the heroic rescue of Toki Wartooth, DETHKLOK frontman Nathan Explosion finds himself traumatized in a BRUTAL professional and romantic flat-spin all while he is tasked with fulfilling the prophecy and confronting the ultimate songwriting challenge: write the SONG OF SALVATION and save the planet. Can Nathan Explosion look beyond his brutally damaged ego to save his band, stop the Metalocalypse, and finally face the ultimate evil: Salacia?",2023-08-22,Released,"Animation, Comedy, Music","cartoon, heavy metal, apocalypse, adult animation, death metal, based on tv series, music, rock-and-roll",Brendon Small,"Brendon Small, Tommy Blacha, Victor Brandt, Thundercat, King Diamond",0,0,83,6.577,65,1.3631,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt14636170&plot=short&apikey=f87d98bd,0.0,1,2023,8,3,0,0.0,0.0,0.0,4.189654742026425,0.8599743163952512,3,1,0,0,0,0,1,0,2.4016943587632515,0
928833,tt17154734,Craig Before the Creek,Craig Before the Creek,"Before he was Craig of the Creek, he was just Craig — a new kid in a new town. All Craig wants is to go back to his old friends at his old home. But when he learns that the nearby creek is hiding a lost treasure that could make his wish come true, Craig sets off on a journey to find it — navigating the perilous suburban wilderness, forging new friendships, all while being pursued by a fearsome band of pirates who are bent on destroying the Creek itself.",2023-12-11,Released,"Adventure, Animation, Comedy, Family, Fantasy, TV Movie","based on cartoon, pirate, suburb, creek, child protagonist","Matt Burnett, Ben Levin","Philip Solomon, Noël Wells, H. Michael Croner, Vico Ortiz, Kimberly Hébert Gregory",0,0,88,7.75,72,1.3525,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt17154734&plot=short&apikey=f87d98bd,0.0,1,2023,12,4,1,0.0,0.0,0.0,4.290459441148391,0.8554785924773977,6,1,1,1,0,1,1,0,2.709390705043868,0
1134424,tt28959712,Mantra Warrior: The Legend of The Eight Moons,นักรบมนตรา: ตำนานแปดดวงจันทร์,"A story inspired by the original RAMAYANA, retold in a futuristic universe, involving brave warriors who possess ancient powers from another dimension.",2023-10-11,Released,"Action, Adventure, Animation, Fantasy, Science Fiction","hero, moon, armor, superhero, villain, ramayana, warrior, supervillain, war, 3d animation",Jinanavin Veerapatra,"Ranee Campen, Tachaya Pathumwan, Sorawit Tongteng, Nalinee Cheewasakorn, Pattechin Sasipatthanathada",0,0,90,7.4,81,1.2662,th,TH,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt28959712&plot=short&apikey=f87d98bd,0.0,1,2023,10,4,0,0.0,0.0,0.0,4.406719247264253,0.8181044199643291,5,1,1,0,0,1,0,1,2.6337235500842873,0
923579,tt24069962,Cats in the Museum,Коты Эрмитажа,A cartoon about the famous four-legged inhabitants of the St. Petersburg Winter Palace - museum cats that protect the territory of the State Hermitage from rats and mice.,2023-03-23,Released,"Animation, Comedy, Family, Fantasy","cat, museum, mouse",Vasily Rovensky,"Jordan Worsley, Stephen Peter Krisel, Maria Smakhtina, Michael Kleeman, Nikki Aaron",0,8093685,80,6.537,54,1.2289,ru,RU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt24069962&plot=short&apikey=f87d98bd,0.0,1,2023,3,1,0,0.0,8.093685,8.093685,4.007333185232471,0.8015081902300103,4,1,0,1,0,1,1,0,2.3555762063193724,0
997776,tt24548912,"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Justice League x RWBY: Super Heroes & Huntsmen, Part One","Superman, Batman, Wonder Woman, Flash, Cyborg, Green Lantern and Vixen are transported to the strange world of Remnant and find themselves turned into teenagers. Meanwhile, Remnant heroes Ruby, Weiss, Blake and Yang must combine forces with the Justice League to uncover why their planet has been mysteriously altered before a superpowered Grimm destroys everything.",2023-04-25,Released,"Action, Animation, Fantasy","superhero, super power, 3d animation",Kerry Shawcross,"Natalie Alyn Lind, Chandler Riggs, Nat Wolff, Lindsay Jones, Kara Eberle",0,0,80,6.927,124,1.1327,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt24548912&plot=short&apikey=f87d98bd,0.0,1,2023,4,2,0,0.0,0.0,0.0,4.8283137373023015,0.7573887826214101,3,1,0,0,0,1,0,1,2.5696053779885566,0
1121575,tt27712788,Babylon 5: The Road Home,Babylon 5: The Road Home,"Travel across the galaxy with John Sheridan as he unexpectedly finds himself transported through multiple timelines and alternate realities in a quest to find his way back home. Along the way he reunites with some familiar faces, while discovering cosmic new revelations about the history, purpose, and meaning of the Universe.",2023-08-14,Released,"Action, Adventure, Animation, Science Fiction","galaxy, space, based on tv series",Matt Peters,"Bruce Boxleitner, Claudia Christian, Peter Jurasik, Bill Mumy, Tracy Scoggins",0,0,80,6.904,94,1.1134,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt27712788&plot=short&apikey=f87d98bd,0.0,1,2023,8,3,0,0.0,0.0,0.0,4.553876891600541,0.7482980250247934,4,1,1,0,0,0,0,1,2.5213262374938,0
1150537,tt28786861,"Justice League x RWBY: Super Heroes & Huntsmen, Part Two","Justice League x RWBY: Super Heroes & Huntsmen, Part Two","On the heels of successfully escaping a deadly digital trap, the members of the Justice League emerge in their own world to discover that Grimm, ravenous creatures from Remnant, have overtaken Earth! In order to defeat the monsters, they must call on their new friends – Team RWBY – for help!",2023-10-17,Released,"Action, Adventure, Animation, Fantasy","superhero, super power, 3d animation",Kerry Shawcross,"Troy Baker, Travis Willingham, Laura Bailey, Lindsay Jones, Kara Eberle",0,0,75,6.7,55,1.0856,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt28786861&plot=short&apikey=f87d98bd,0.0,1,2023,10,4,0,0.0,0.0,0.0,4.02535169073515,0.7350565836371549,4,1,1,0,0,1,0,1,2.389061241155846,0
1121116,tt27658815,"Maggie Simpson in ""Rogue Not Quite One""","Maggie Simpson in ""Rogue Not Quite One""","On their way to daycare, Homer loses track of Maggie who hops in Grogu's hovering pram for a hyperspace-hopping adventure across the galaxy. Facing a squadron of Imperial TIE fighters, Maggie brings the battle to Springfield in this epic short celebrating all things Star Wars.",2023-05-03,Released,"Animation, Comedy, Family, Science Fiction",short film,David Silverman,"Hank Azaria, Chris Edgerly, Dawnn Lewis",0,0,5,5.8,65,0.9756,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt27658815&plot=short&apikey=f87d98bd,0.0,1,2023,5,2,0,0.0,0.0,0.0,4.189654742026425,0.6808721496843327,4,1,0,1,0,0,1,0,2.1805790337566133,0
828898,tt14636186,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,"A nationwide manhunt for Hank Venture leads to untold dangers and unexpected revelations, while The Monarch is literally out for Dr Venture's blood. An imposing evil from the past reemerges to wreak havoc on the Ventures, The Guild, and even the Monarch marriage—it will take friends and foes alike to restore the Ventures' world to order… or end it once and for all.",2023-07-21,Released,"Action, Adventure, Animation, Science Fiction","dark comedy, family, adult animation, aftercreditsstinger, supervillain",Christopher McCulloch,"James Urbaniak, Patrick Warburton, Michael Sinterniklaas, Doc Hammer, Christopher McCulloch",0,0,84,7.258,91,0.8845,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt14636186&plot=short&apikey=f87d98bd,0.0,1,2023,7,3,1,0.0,0.0,0.0,4.5217885770490405,0.633662533725053,4,1,1,0,0,0,0,1,2.587817666616114,0
1093349,tt26931203,Barbie: Skipper and the Big Babysitting Adventure,Barbie: Skipper and the Big Babysitting Adventure,"When her babysitting business takes a hit, Skipper takes a summer job at the water park. Here she can quickly put her skills as a nanny to good use.",2023-03-03,Released,"Animation, Family","female protagonist, 3d animation",Steve Daye,"Kirsten Day, America Young, Zaela Rae, Alex Cazares, Julyza Commodore",0,0,63,6.863,51,0.806,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt26931203&plot=short&apikey=f87d98bd,0.0,1,2023,3,1,0,0.0,0.0,0.0,3.9512437185814275,0.5911144549947938,2,1,0,1,0,0,0,0,2.397103726036433,0
1106299,tt27369002,The Spider Within: A Spider-Verse Story,The Spider Within: A Spider-Verse Story,"After a particularly challenging day, Miles experiences a panic attack that forces him to confront the manifestations of his anxiety and learn that reaching out for help can be just as brave an act as protecting his city from evil.",2023-06-12,Released,"Animation, Drama","superhero, panic attack, anxious, short film, anxiety",Jarelle Dampier,"Shameik Moore, Brian Tyree Henry",0,0,8,7.088,102,0.747,en,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt27369002&plot=short&apikey=f87d98bd,0.0,1,2023,6,2,1,0.0,0.0,0.0,4.634728988229636,0.5579000311519196,2,1,0,0,1,0,0,0,2.550894352907233,0
715385,tt12826598,No Dogs or Italians Allowed,Interdit aux chiens et aux Italiens,"Early 20th century, in the Ughetto family's home village, Ughettera, Northern Italy. Life in the region had become very difficult and the Ughettos dreamed of a better life abroad. Legend has it that Luigi Ughetto crossed the Alps and started a new life in France, thus changing his beloved family's destiny forever. His grandson retraces their story.",2023-01-25,Released,"Animation, Drama, History","emigration, stop motion, italian immigrant, emigrantes",Alain Ughetto,"Ariane Ascaride, Alain Ughetto, Stefano Paganini, Diego Giuliani, Christophe Gatto",0,1395922,70,7.213,169,0.6506,fr,BE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt12826598&plot=short&apikey=f87d98bd,0.0,1,2023,1,1,0,0.0,1.395922,1.395922,5.135798437050262,0.5011388581764468,3,1,0,0,1,0,0,0,2.6487905942840064,0
589026,tt21042126,Chicken for Linda!,Linda veut du poulet !,Single mother Paulette decides to make up for her mistake by cooking a chicken with peppers for her daughter—only she can't cook and shopkeepers are on strike.,2023-10-18,Released,"Animation, Comedy, Family, Music",,"Chiara Malta, Sébastien Laudenbach","Mélinée Leclerc, Clotilde Hesme, Laetitia Dosch, Estéban, Patrick Pineau",0,685093,73,6.9,65,0.5743,fr,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt21042126&plot=short&apikey=f87d98bd,0.0,1,2023,10,4,0,0.0,0.685093,0.685093,4.189654742026425,0.45381072903844627,4,1,0,1,0,0,1,0,2.421519820659731,0
971188,tt17663790,My Year of Dicks,My Year of Dicks,An imaginative 15-year-old is stubbornly determined to lose her virginity despite the pathetic pickings in the outskirts of Houston in the early '90s.,2023-02-17,Released,"Animation, Comedy","friendship, houston, texas, coming of age, teenage girl, sexual awakening, sex comedy, woman director, virginity, 1990s, short film",Sara Gunnarsdóttir,"Brie Tilton, Jackson Kelly, Klarissa Hernandez, Chris Elsenbroek, Sterling Temple Howard",0,0,26,6.455,55,0.4558,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt17663790&plot=short&apikey=f87d98bd,0.0,1,2023,2,1,0,0.0,0.0,0.0,4.02535169073515,0.37555557770202047,2,1,0,0,0,0,1,0,2.2738860902655755,0
965171,tt19781688,Ice Merchants,Ice Merchants,"Every day, a father and his son jump with a parachute from their vertiginous cold house, attached to a cliff, to go to the village on the ground, far away where they sell the ice they produce daily.",2023-02-16,Released,"Animation, Drama","portugal, cannes, animation director, animation, efa",João Gonzalez,,0,0,14,7.783,60,0.4484,pt,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt19781688&plot=short&apikey=f87d98bd,0.0,1,2023,2,1,0,0.0,0.0,0.0,4.110873864173311,0.3704594989093491,2,1,0,0,1,0,0,0,2.6179500044623993,0
1022789,tt22022452,Inside Out 2,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",2024-06-11,Released,"Adventure, Animation, Comedy, Family","sadness, disgust, sequel, computer animation, teenage girl, fear, anger, envy, aftercreditsstinger, duringcreditsstinger",Kelsey Mann,"Amy Poehler, Maya Hawke, Kensington Tallman, Liza Lapira, Tony Hale",200000000,1698863816,97,7.5,6664,30.2836,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt22022452&plot=short&apikey=f87d98bd,8.49431908,1,2024,6,2,1,200.0,1698.863816,1498.863816,8.804625232612809,3.443093998568887,4,1,1,1,0,0,1,0,7.534601470677255,1
1184918,tt29623480,The Wild Robot,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",2024-09-12,Released,"Adventure, Animation, Family, Science Fiction","island, parent child relationship, robot, based on children's book, kindness, goose, aftercreditsstinger, duringcreditsstinger, shipwrecked, kids",Chris Sanders,"Lupita Nyong'o, Pedro Pascal, Kit Connor, Bill Nighy, Stephanie Hsu",78000000,331982078,102,8.308,6053,29.7711,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt29623480&plot=short&apikey=f87d98bd,4.2561804871794875,1,2024,9,3,0,78.0,331.982078,253.982078,8.708474489581665,3.4265759378012386,4,1,1,1,0,0,0,0,5.812538783338205,1
1241982,tt13622970,Moana 2,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",2024-11-21,Released,"Adventure, Animation, Comedy, Family, Fantasy","sea, ocean, villain, musical, sequel, coming of age, explorer, duringcreditsstinger, polynesia, seafarer","David G. Derrick Jr., Jason Hand, Dana Ledoux Miller","Auliʻi Cravalho, Dwayne Johnson, Hualālai Chung, Rose Matafeo, David Fane",150000000,1059242164,100,7.0,3060,26.6411,en,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt13622970&plot=short&apikey=f87d98bd,7.061614426666667,1,2024,11,4,1,150.0,1059.242164,909.242164,8.026496938945412,3.3193037955026536,5,1,1,1,0,1,1,0,6.62959660216721,1
1011985,tt21692408,Kung Fu Panda 4,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",2024-03-02,Released,"Action, Adventure, Animation, Comedy, Family, Fantasy","martial arts, kung fu, china, villain, sequel, panda, anthropomorphism, chameleon, female villain, pathetic",Mike Mitchell,"Jack Black, Awkwafina, Viola Davis, Dustin Hoffman, Bryan Cranston",80000000,548040835,94,6.999,3490,25.0512,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt21692408&plot=short&apikey=f87d98bd,6.8505104375,1,2024,3,1,0,80.0,548.040835,468.040835,8.157943507105037,3.2600638323975217,6,1,1,1,0,1,1,1,6.545180797800384,1
519182,tt7510222,Despicable Me 4,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",2024-06-20,Released,"Action, Animation, Comedy, Family, Science Fiction","superhero, villain, sequel, super villain, aftercreditsstinger, duringcreditsstinger, kids, calm",Chris Renaud,"Steve Carell, Kristen Wiig, Will Ferrell, Sofía Vergara, Miranda Cosgrove",100000000,972021410,94,6.987,3188,22.5436,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7510222&plot=short&apikey=f87d98bd,9.7202141,1,2024,6,2,1,100.0,972.02141,872.02141,8.067462667010057,3.1588540213203182,5,1,0,1,0,0,1,1,7.804793848249556,1
1357633,tt33428606,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",2024-11-26,Released,"Action, Adventure, Animation, Fantasy","based on novel or book, based on comic, compilation, edited from tv series, anime, based on webcomic or webtoon, dungeon crawling, modern dungeon",Shunsuke Nakashige,"Taito Ban, Genta Nakamura, Haruna Mikawa, Reina Ueda, Daisuke Hirakawa",0,6331827,116,7.161,271,18.1382,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt33428606&plot=short&apikey=f87d98bd,0.0,1,2024,11,4,1,0.0,6.331827,6.331827,5.605802066295998,2.951686337715257,4,1,1,0,0,1,0,1,3.073873260601688,1
823219,tt4772188,Flow,Straume,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",2024-08-29,Released,"Adventure, Animation, Family, Fantasy","ocean, cat, boat, dystopia, survival, dog, ruins, flood, lemur, kids",Gints Zilbalodis,,3700000,17660107,85,8.088,2802,17.3912,lv,LV,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4772188&plot=short&apikey=f87d98bd,4.773001891891892,1,2024,8,3,0,3.7,17.660107,13.960107,7.938445551164788,2.9118722893421674,4,1,1,1,0,1,0,0,5.7973985274273945,1
762509,tt13186482,Mufasa: The Lion King,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",2024-12-18,Released,"Adventure, Animation, Family","friendship, paradise, lion, musical, prequel, jungle, told in flashback, betrayal by friend, chance meeting, live action remake",Barry Jenkins,"Aaron Pierre, Kelvin Harrison Jr., Tiffany Boone, Kagiso Lediga, Preston Nyman",200000000,722631756,118,7.314,2653,16.1818,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt13186482&plot=short&apikey=f87d98bd,3.61315878,1,2024,12,4,1,200.0,722.631756,522.631756,7.8838232148921525,2.8438506840596536,3,1,1,1,0,0,0,0,5.063572535842771,1
698687,tt8864596,Transformers One,Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",2024-09-11,Released,"Adventure, Animation, Family, Science Fiction","based on toy, giant robot, aftercreditsstinger, duringcreditsstinger, buddy movie, brothers-in-arms relationship, origin story, alien robot",Josh Cooley,"Chris Hemsworth, Brian Tyree Henry, Scarlett Johansson, Keegan-Michael Key, Jon Hamm",75000000,129408392,104,7.968,1607,10.3355,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8864596&plot=short&apikey=f87d98bd,1.7254452266666669,1,2024,9,3,0,75.0,129.408392,54.408392,7.382746449738912,2.427939394146747,4,1,1,1,0,0,0,0,4.240053228582849,1
748783,tt5779228,The Garfield Movie,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",2024-04-30,Released,"Adventure, Animation, Comedy, Family","friendship, cat, villain, based on comic, lasagna, computer animation, based on cartoon, food, dog, female villain",Mark Dindal,"Chris Pratt, Samuel L. Jackson, Hannah Waddingham, Ving Rhames, Nicholas Hoult",60000000,254907482,101,6.992,1432,9.7495,en,HK,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5779228&plot=short&apikey=f87d98bd,4.248458033333334,1,2024,4,2,0,60.0,254.907482,194.907482,7.267525427828172,2.3748592418640655,4,1,1,1,0,0,1,0,5.106163815453836,1
1244492,tt31711040,Look Back,ルックバック,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",2024-06-28,Released,"Animation, Drama","friendship, elementary school, friends, school, based on manga, shounen, anime, mangaka, manga artist, akita, japan",Kiyotaka Oshiyama,"Yuumi Kawai, Mizuki Yoshida, Yoichiro Saito, Kota Oka, Kureha Maki",0,12648664,58,8.064,539,8.1088,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt31711040&plot=short&apikey=f87d98bd,0.0,1,2024,6,2,1,0.0,12.648664,12.648664,6.29156913955832,2.2092409792146803,2,1,0,0,1,0,0,0,3.29112151781595,1
1333100,tt33175825,Attack on Titan: THE LAST ATTACK,劇場版「進撃の巨人」完結編 THE LAST ATTACK,"A colossal-sized omnibus film bringing together the last two episodes of Attack on Titan in the franchise's first-ever theatrical experience. After venturing beyond the walls and separated from his comrades, Eren finds himself inspired by this new truth and plots the ""Rumbling,"" a terrifying plan to eradicate every living thing in the world. With the fate of the world hanging in the balance, a motley crew of Eren's former comrades and enemies scramble to halt his deadly mission. The only question is, can they stop him?",2024-03-20,Released,"Action, Adventure, Animation, Drama","dystopia, giant monster, compilation, based on manga, aftercreditsstinger, edited from tv series, shounen, anime, suspenseful, complicated",Yuichiro Hayashi,"Yuki Kaji, Yui Ishikawa, Marina Inoue, Hiroshi Kamiya, Yu Shimamura",0,21525687,145,8.715,195,6.9366,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt33175825&plot=short&apikey=f87d98bd,0.0,1,2024,3,1,0,0.0,21.525687,21.525687,5.278114659230517,2.0714849719633794,4,1,1,0,1,0,0,1,3.281189944679084,1
1159311,tt32176689,My Hero Academia: You're Next,僕のヒーローアカデミア THE MOVIE ユアネクスト,"In a society devastated by the effects of an all-out war between heroes and villains, a mysterious giant fortress suddenly appears, engulfing towns and people one after another. Then, a man reminiscent of All Might, the 'symbol of peace', stands in front of Izuku and his friends...",2024-08-02,Released,"Action, Adventure, Animation, Science Fiction","based on manga, super power, shounen, anime, teen superhero, based on tv series",Tensai Okamura,"Daiki Yamashita, Meru Nukumi, Mamoru Miyano, Kenta Miyake, Nobuhiko Okamoto",0,32224616,110,7.22,214,6.9081,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt32176689&plot=short&apikey=f87d98bd,0.0,1,2024,8,3,0,0.0,32.224616,32.224616,5.3706380281276624,2.067887550650775,4,1,1,0,0,0,0,1,2.9207788368167655,1
1012201,tt30476486,HAIKYU!! The Dumpster Battle,劇場版ハイキュー!! ゴミ捨て場の決戦,"Shoyo Hinata joins Karasuno High's volleyball club to be like his idol, a former Karasuno player known as the 'Little Giant'. But Hinata soon learns that he must team up with his middle school nemesis, Tobio Kageyama. Their clashing styles form a surprising weapon, but can their newfound teamwork defeat their rival Nekoma High in the highly anticipated 'Dumpster Battle', the long awaited ultimate showdown between two opposing underdog teams?",2024-02-16,Released,"Animation, Comedy","high school, sports, training, volleyball, sequel, high school sports, slice of life, tournament, based on manga, sport competition",Susumu Mitsunaka,"Ayumu Murase, Kaito Ishikawa, Yuki Kaji, Yuichi Nakamura, Satoshi Hino",5000000,100255784,84,7.7,243,6.8191,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt30476486&plot=short&apikey=f87d98bd,20.0511568,1,2024,2,1,0,5.0,100.255784,95.255784,5.497168225293202,2.056569458419847,2,1,0,0,0,0,1,0,12.08108121255696,1
